0,60.0
1,17.0
2,90.0
3,26.0
4,42.0
5,180.0
6,70.0
8,90.0
9,45.0
10,49.0
11,129.0
12,70.0
13,98.0
14,160.0
15,65.0
16,90.0
17,90.0
18,197.0
19,70.0
20,90.0
21,60.0
22,130.0
23,100.0
24,44.0
25,62.0
26,55.0
27,40.0
28,25.0
29,52.0
30,39.0
31,80.0
32,80.0
33,50.0
34,43.0
35,40.0
36,36.0
37,119.0
38,90.0
39,42.0
40,56.0
41,50.0
42,48.0
43,160.0
45,88.0
46,55.0
48,90.0
49,55.0
50,200.0
51,80.0
52,49.0
53,55.0
54,130.0
55,90.0
56,120.0
57,37.0
58,52.0
59,44.0
60,102.0
61,29.0
62,84.0
63,80.0
64,69.0
65,185.0
66,49.0
67,155.0
68,66.0
69,70.0
70,53.0
71,70.0
72,92.0
73,75.0
74,80.0
75,48.0
76,114.0
77,60.0
78,506.0
79,50.0
80,82.0
82,60.0
83,70.0
84,130.0
85,69.0
86,75.0
87,68.0
88,125.0
89,70.0
90,89.0
91,59.0
92,96.0
93,75.0
94,55.0
95,55.0
96,70.0
97,31.0
98,40.0
99,81.0
100,52.0
101,100.0
102,36.0
103,88.0
104,29.0
105,100.0
106,161.0
107,65.0
108,70.0
109,29.0
110,80.0
111,49.0
112,49.0
113,59.0
114,30.0
115,23.0
116,40.0
117,35.0
118,70.0
119,80.0
120,42.0
121,96.0
122,75.0
123,96.0
124,76.0
125,46.0
126,296.0
127,244.0
128,20.0
129,50.0
130,59.0
131,75.0
132,170.0
133,39.0
134,39.0
135,64.0
136,35.0
137,100.0
138,375.0
139,29.0
140,32.0
141,45.0
142,120.0
143,25.0
144,59.0
145,86.0
146,45.0
147,100.0
148,80.0
149,50.0
150,49.0
151,55.0
152,79.0
153,75.0
154,49.0
155,38.0
156,65.0
157,75.0
158,75.0
159,38.0
160,89.0
161,74.0
162,50.0
163,120.0
164,38.0
165,25.0
167,88.0
168,125.0
169,49.0
170,50.0
172,35.0
173,70.0
174,195.0
176,200.0
177,165.0
179,35.0
180,51.0
181,35.0
182,45.0
183,60.0
184,45.0
185,75.0
186,69.0
187,45.0
188,50.0
189,110.0
190,95.0
191,75.0
192,30.0
193,65.0
194,65.0
195,46.0
196,65.0
197,28.0
198,30.0
199,49.0
200,55.0
201,98.0
202,32.0
203,55.0
204,39.0
205,82.0
206,46.0
207,60.0
208,60.0
209,43.0
210,85.0
211,60.0
212,58.0
213,55.0
214,30.0
215,31.0
216,35.0
217,45.0
218,100.0
220,95.0
221,63.0
222,175.0
223,130.0
224,120.0
225,64.0
226,55.0
227,29.0
228,150.0
229,76.0
230,79.0
231,23.0
232,19.0
233,49.0
234,45.0
235,45.0
236,91.0
237,69.0
238,70.0
239,55.0
240,45.0
241,50.0
242,55.0
243,93.0
244,175.0
245,95.0
246,52.0
247,59.0
248,58.0
249,72.0
250,95.0
251,40.0
252,55.0
253,79.0
254,56.0
255,32.0
256,32.0
257,32.0
258,28.0
259,49.0
260,70.0
261,80.0
262,75.0
263,55.0
264,65.0
265,96.0
266,51.0
267,33.0
268,59.0
269,99.0
270,49.0
271,148.0
272,55.0
273,69.0
276,55.0
277,60.0
279,45.0
280,60.0
281,75.0
282,60.0
283,19.0
284,29.0
285,29.0
286,9.0
287,9.0
288,9.0
289,9.0
290,9.0
291,55.0
292,85.0
293,48.0
294,55.0
295,129.0
296,69.0
297,46.0
298,55.0
299,53.0
300,65.0
301,89.0
302,70.0
303,43.0
304,125.0
305,61.0
306,64.0
307,60.0
308,65.0
309,80.0
310,55.0
311,70.0
312,50.0
313,59.0
314,65.0
315,40.0
316,76.0
317,45.0
320,34.0
321,50.0
322,34.0
323,75.0
324,65.0
325,80.0
326,120.0
327,50.0
328,54.0
329,29.0
330,30.0
331,40.0
332,64.0
333,55.0
334,66.0
335,66.0
336,37.0
337,69.0
338,60.0
339,165.0
340,70.0
341,38.0
342,69.0
343,35.0
344,65.0
345,235.0
346,38.0
347,54.0
348,30.0
349,31.0
350,84.0
351,45.0
352,43.0
353,77.0
354,38.0
355,39.0
356,44.0
357,149.0
358,87.0
359,95.0
360,27.0
361,27.0
362,27.0
363,27.0
364,36.0
365,30.0
366,30.0
367,55.0
368,28.0
369,72.0
370,35.0
371,40.0
372,70.0
373,48.0
374,54.0
375,38.0
376,95.0
377,65.0
378,65.0
380,60.0
381,70.0
382,48.0
383,50.0
384,35.0
385,65.0
386,29.0
387,74.0
388,60.0
389,48.0
390,59.0
391,36.0
392,39.0
393,36.0
394,89.0
395,78.0
396,49.0
397,82.0
398,33.0
399,33.0
400,33.0
401,60.0
402,48.0
403,40.0
404,45.0
405,25.0
406,29.0
407,49.0
408,67.0
409,33.0
410,65.0
411,80.0
412,86.0
413,75.0
414,40.0
415,51.0
416,130.0
417,80.0
418,99.0
419,180.0
420,25.0
421,50.0
422,36.0
423,39.0
424,64.0
425,100.0
426,65.0
427,70.0
428,85.0
429,65.0
431,39.0
432,22.0
433,51.0
434,29.0
436,50.0
437,60.0
439,59.0
440,56.0
441,48.0
443,109.0
444,130.0
445,90.0
446,83.0
447,70.0
448,60.0
449,209.0
450,70.0
451,44.0
452,34.0
453,30.0
454,33.0
455,95.0
456,35.0
457,47.0
458,189.0
459,30.0
