1,75.0
2,115.0
3,115.0
4,99.0
7,70.0
8,135.0
9,105.0
10,80.0
12,85.0
15,100.0
16,70.0
18,79.0
21,95.0
23,75.0
24,55.0
25,78.0
26,59.0
28,105.0
35,98.0
36,120.0
37,190.0
38,55.0
39,98.0
40,80.0
47,70.0
48,70.0
50,100.0
56,49.0
57,80.0
58,76.0
62,75.0
63,159.0
66,50.0
67,175.0
68,80.0
69,70.0
70,128.0
73,88.0
74,65.0
77,250.0
79,60.0
80,132.0
81,90.0
86,48.0
91,907.0
92,140.0
95,93.0
99,175.0
100,166.0
101,79.0
102,69.0
103,88.0
104,150.0
105,150.0
108,155.0
109,215.0
110,158.0
112,34.0
114,60.0
115,130.0
116,175.0
117,165.0
118,190.0
120,110.0
122,88.0
124,69.0
125,120.0
126,160.0
129,120.0
130,61.0
131,80.0
132,110.0
133,360.0
134,117.0
136,150.0
138,630.0
140,65.0
141,99.0
142,120.0
143,70.0
147,103.0
148,105.0
149,80.0
150,60.0
151,290.0
153,80.0
155,100.0
158,95.0
161,60.0
162,180.0
163,50.0
166,135.0
167,85.0
168,45.0
171,500.0
172,110.0
173,185.0
175,60.0
176,75.0
177,71.0
178,135.0
179,79.0
181,125.0
182,130.0
184,155.0
187,95.0
188,100.0
190,134.0
191,150.0
192,140.0
193,55.0
194,80.0
197,60.0
200,180.0
202,50.0
205,115.0
206,100.0
208,217.0
210,120.0
211,150.0
213,60.0
215,41.0
216,95.0
217,130.0
218,46.0
219,49.0
221,69.0
222,109.0
223,110.0
224,65.0
225,33.0
226,150.0
227,80.0
228,88.0
230,175.0
231,125.0
233,52.0
237,90.0
238,40.0
242,67.0
244,50.0
247,100.0
248,120.0
249,59.0
254,120.0
256,40.0
258,55.0
259,91.0
261,80.0
263,40.0
264,40.0
269,230.0
276,59.0
277,60.0
278,40.0
279,85.0
280,69.0
281,80.0
282,110.0
283,100.0
284,300.0
285,70.0
287,65.0
288,25.0
289,120.0
291,38.0
293,46.0
294,60.0
296,85.0
298,60.0
300,60.0
301,130.0
302,130.0
303,100.0
304,150.0
306,69.0
307,100.0
310,88.0
313,82.0
315,59.0
316,130.0
321,30.0
322,85.0
323,65.0
324,65.0
326,190.0
327,105.0
328,30.0
329,200.0
330,50.0
334,55.0
339,50.0
341,300.0
343,300.0
345,225.0
347,160.0
348,172.0
349,75.0
352,160.0
354,129.0
356,110.0
358,195.0
360,60.0
362,70.0
363,125.0
366,70.0
370,65.0
372,80.0
373,85.0
374,90.0
375,99.0
376,179.0
379,89.0
382,170.0
383,79.0
385,65.0
386,150.0
393,85.0
395,130.0
397,225.0
398,95.0
400,90.0
403,39.0
404,80.0
405,115.0
406,98.0
408,73.0
410,110.0
411,128.0
412,200.0
415,80.0
417,125.0
420,100.0
422,98.0
424,57.0
425,105.0
426,95.0
427,90.0
428,150.0
429,110.0
430,85.0
431,149.0
433,120.0
434,150.0
435,175.0
436,64.0
437,126.0
438,120.0
443,60.0
444,127.0
445,115.0
447,100.0
448,60.0
449,600.0
450,150.0
452,150.0
454,95.0
461,365.0
463,130.0
464,82.0
465,130.0
466,90.0
468,59.0
472,200.0
473,70.0
480,45.0
481,250.0
482,180.0
483,95.0
486,190.0
488,215.0
489,90.0
490,155.0
491,135.0
501,74.0
504,95.0
505,169.0
506,106.0
507,70.0
508,75.0
512,125.0
513,120.0
515,150.0
516,86.0
517,90.0
518,160.0
519,75.0
521,98.0
522,145.0
523,189.0
524,115.0
525,105.0
528,88.0
529,550.0
532,151.0
533,35.0
534,149.0
535,115.0
537,73.0
539,95.0
540,84.0
541,160.0
545,90.0
547,210.0
550,130.0
551,55.0
553,130.0
555,269.0
557,80.0
558,190.0
559,195.0
560,90.0
562,250.0
563,100.0
564,135.0
566,95.0
569,130.0
570,48.0
571,69.0
572,80.0
573,70.0
574,85.0
576,35.0
577,144.0
578,70.0
579,75.0
582,150.0
583,200.0
584,70.0
585,140.0
586,110.0
587,98.0
588,95.0
590,300.0
591,188.0
594,120.0
595,79.0
597,78.0
598,45.0
601,80.0
602,85.0
603,210.0
604,125.0
605,159.0
606,72.0
610,160.0
611,80.0
612,73.0
615,90.0
616,118.0
618,130.0
620,100.0
621,178.0
622,44.0
623,50.0
625,95.0
629,145.0
630,160.0
631,99.0
632,80.0
634,114.0
641,73.0
642,65.0
643,60.0
644,110.0
645,119.0
646,80.0
647,50.0
648,115.0
649,140.0
653,88.0
654,130.0
657,125.0
659,59.0
666,243.0
667,129.0
668,75.0
669,168.0
670,150.0
671,190.0
673,47.0
674,195.0
675,115.0
677,100.0
680,269.0
681,39.0
687,290.0
688,41.0
689,69.0
690,80.0
691,49.0
693,175.0
694,320.0
696,75.0
699,60.0
701,84.0
705,105.0
711,73.0
713,99.0
714,80.0
716,125.0
719,90.0
720,95.0
725,150.0
726,90.0
727,56.0
728,49.0
730,129.0
731,170.0
732,105.0
737,60.0
738,160.0
740,230.0
741,74.0
744,68.0
746,115.0
747,70.0
748,130.0
752,95.0
753,79.0
756,95.0
758,90.0
761,75.0
762,80.0
763,85.0
765,120.0
767,119.0
768,53.0
769,80.0
771,185.0
772,350.0
773,115.0
774,60.0
775,105.0
776,210.0
778,85.0
780,130.0
781,56.0
783,75.0
784,60.0
785,80.0
787,68.0
789,90.0
790,155.0
791,150.0
793,60.0
797,120.0
799,110.0
802,55.0
803,380.0
806,95.0
807,139.0
810,79.0
816,120.0
817,200.0
818,230.0
820,79.0
823,69.0
824,300.0
825,80.0
827,50.0
830,48.0
831,80.0
834,210.0
835,50.0
842,55.0
843,65.0
844,64.0
845,100.0
847,80.0
850,63.0
851,74.0
853,140.0
856,120.0
857,44.0
858,70.0
862,65.0
864,130.0
868,240.0
870,60.0
871,42.0
872,140.0
873,125.0
874,55.0
875,40.0
876,95.0
877,150.0
881,190.0
882,100.0
883,90.0
884,115.0
886,70.0
887,135.0
889,50.0
890,85.0
892,180.0
893,36.0
895,60.0
897,150.0
899,100.0
900,75.0
901,90.0
904,80.0
905,110.0
906,85.0
907,99.0
908,300.0
910,46.0
911,114.0
913,99.0
915,43.0
916,55.0
917,30.0
919,100.0
920,58.0
921,100.0
925,690.0
926,98.0
927,49.0
930,168.0
932,80.0
938,60.0
939,125.0
941,66.0
943,59.0
946,90.0
948,90.0
949,98.0
954,130.0
960,200.0
961,99.0
962,110.0
963,78.0
969,97.0
970,90.0
971,90.0
973,130.0
974,130.0
975,130.0
976,130.0
977,290.0
978,105.0
980,100.0
982,94.0
984,80.0
989,39.0
990,80.0
991,50.0
993,85.0
994,75.0
995,250.0
996,131.0
998,167.0
999,285.0
1000,120.0
1001,240.0
1002,109.0
1005,250.0
1006,70.0
1007,59.0
1008,100.0
1009,90.0
1011,250.0
1012,80.0
1019,59.0
1023,120.0
1024,52.0
1026,160.0
1027,50.0
1029,250.0
1040,42.0
1041,130.0
1042,450.0
1044,28.0
1046,99.0
1047,70.0
1049,155.0
1050,130.0
1052,155.0
1053,80.0
1054,42.0
1055,68.0
1061,80.0
1063,90.0
1064,120.0
1065,80.0
1066,120.0
1068,130.0
1073,99.0
1074,130.0
1083,29.0
1086,380.0
1089,80.0
1091,57.0
1096,98.0
1098,155.0
1101,70.0
1102,100.0
1103,165.0
1104,285.0
1106,95.0
1107,200.0
1108,85.0
1109,70.0
1112,413.0
1117,69.0
1118,90.0
1122,66.0
1125,74.0
1130,74.0
1131,100.0
1132,155.0
1133,300.0
1134,90.0
1136,102.0
1138,220.0
1141,105.0
1145,99.0
1147,1186.0
