,id,room_type,host_id,host_since,host_response_rate,reviews_per_month,review_scores_value,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_cleanliness,review_scores_rating,price,cleaning_fee,zipcode,number_of_reviews
9930,5093746,Private room,26318587,2015-01-18,100%,0.09,8.0,9.0,9.0,7.0,8.0,80.0,200.0,,75015,4
9960,5114040,Private room,20068297,2014-08-15,,0.21,9.0,10.0,10.0,10.0,9.0,92.0,50.0,,75007,10
9990,5135645,Private room,3997365,2012-10-28,,0.19,10.0,10.0,10.0,10.0,10.0,98.0,50.0,$15.00,75007,8
9998,5144227,Private room,7400787,2013-07-10,,0.53,10.0,10.0,10.0,10.0,10.0,96.0,59.0,$20.00,75017,24
10005,5150223,Private room,7153423,2013-06-27,,0.03,10.0,10.0,10.0,10.0,10.0,100.0,50.0,,75005,1
10011,5158122,Private room,11971280,2014-02-05,,0.63,10.0,10.0,10.0,10.0,10.0,98.0,50.0,$30.00,75010,17
10014,5159335,Private room,7621443,2013-07-21,100%,2.09,9.0,10.0,10.0,10.0,9.0,91.0,50.0,,75004,97
10021,5161742,Private room,26696214,2015-01-25,,0.02,10.0,10.0,10.0,10.0,8.0,100.0,35.0,,75012,1
10035,5169366,Private room,15830497,2014-05-21,,0.46,9.0,9.0,9.0,10.0,7.0,89.0,40.0,,75019,21
10037,5170184,Private room,19828782,2014-08-11,100%,3.73,10.0,9.0,10.0,10.0,10.0,96.0,55.0,,75010,167
10039,5171826,Private room,1208738,2011-09-25,,0.24,9.0,10.0,10.0,9.0,9.0,89.0,60.0,,75010,11
10048,5177732,Private room,26780527,2015-01-27,90%,4.39,10.0,10.0,10.0,10.0,10.0,96.0,68.0,$0.00,75015,204
10063,5188529,Private room,20477783,2014-08-24,100%,0.65,10.0,10.0,10.0,10.0,10.0,98.0,67.0,$25.00,75011,30
10098,5216024,Private room,2185315,2012-04-20,67%,0.18,9.0,10.0,9.0,9.0,10.0,95.0,79.0,$10.00,75010,8
10107,5219315,Private room,5213967,2013-02-24,100%,0.82,9.0,10.0,10.0,9.0,9.0,93.0,70.0,$15.00,75015,38
10117,5228654,Private room,2025791,2012-03-28,100%,1.31,9.0,9.0,10.0,10.0,9.0,98.0,50.0,$40.00,75018,9
10146,5245367,Private room,19726194,2014-08-09,100%,0.2,9.0,9.0,9.0,9.0,9.0,91.0,45.0,$0.00,75006,8
10157,5253842,Private room,9238314,2013-10-05,78%,1.22,10.0,10.0,10.0,10.0,10.0,100.0,45.0,$35.00,75012,2
10160,5254842,Private room,27199236,2015-02-04,63%,0.48,9.0,10.0,10.0,10.0,9.0,89.0,50.0,$20.00,75004,21
10166,5256302,Private room,27206727,2015-02-04,,0.65,10.0,10.0,10.0,9.0,10.0,92.0,50.0,$25.00,75002,20
10168,5256868,Private room,570314,2011-05-09,100%,2.44,10.0,10.0,10.0,10.0,10.0,95.0,38.0,,75017,111
10191,5270520,Private room,27281864,2015-02-05,,0.08,9.0,10.0,10.0,10.0,9.0,93.0,53.0,$100.00,75008,3
10194,5275583,Private room,16018383,2014-05-26,,0.15,9.0,10.0,10.0,10.0,9.0,94.0,50.0,,75004,7
10204,5281891,Private room,715589,2011-06-18,100%,1.05,10.0,10.0,10.0,10.0,10.0,98.0,65.0,,75016,48
10211,5286916,Private room,27373113,2015-02-07,100%,0.95,10.0,10.0,10.0,10.0,10.0,97.0,55.0,,75013,44
10216,5290064,Private room,27395056,2015-02-08,100%,3.12,9.0,10.0,10.0,10.0,9.0,95.0,90.0,$40.00,75011,142
10230,5295181,Private room,5256212,2013-02-27,,0.08,10.0,10.0,10.0,10.0,10.0,100.0,29.0,,75020,1
10235,5297013,Private room,27434861,2015-02-08,100%,0.3,10.0,10.0,10.0,10.0,9.0,100.0,14.0,$20.00,75018,2
10258,5314859,Private room,27531386,2015-02-10,90%,0.18,10.0,10.0,10.0,10.0,10.0,100.0,320.0,$50.00,75018,1
10268,5321844,Private room,10391116,2013-12-02,,2.21,9.0,9.0,10.0,10.0,10.0,95.0,62.0,$30.00,75018,99
10269,5323779,Private room,3049386,2012-07-25,,0.15,9.0,9.0,9.0,9.0,7.0,83.0,35.0,,75009,7
10279,5326169,Private room,17550117,2014-07-02,100%,2.72,10.0,10.0,10.0,10.0,10.0,96.0,38.0,,75012,118
10280,5326604,Private room,27598675,2015-02-11,100%,1.16,10.0,10.0,10.0,10.0,10.0,100.0,44.0,,75009,44
10300,5342492,Private room,26612332,2015-01-24,100%,1.38,10.0,10.0,10.0,10.0,10.0,96.0,63.0,$25.00,75017,61
10308,5345310,Private room,27700899,2015-02-13,100%,2.06,10.0,9.0,10.0,10.0,10.0,98.0,60.0,$20.00,75017,93
10309,5345708,Private room,27703051,2015-02-13,100%,2.23,10.0,10.0,10.0,10.0,10.0,99.0,75.0,$30.00,75014,95
10314,5346507,Private room,27707868,2015-02-13,100%,0.79,9.0,10.0,10.0,10.0,10.0,96.0,80.0,$20.00,75008,33
10316,5348807,Private room,17696743,2014-07-06,100%,1.62,9.0,9.0,10.0,9.0,8.0,85.0,35.0,$18.00,75013,72
10344,5365988,Private room,13807284,2014-04-02,100%,5.1,9.0,9.0,10.0,9.0,9.0,92.0,45.0,$4.00,75015,233
10352,5370846,Private room,27531386,2015-02-10,90%,0.12,8.0,10.0,10.0,10.0,10.0,100.0,230.0,$35.00,75018,5
10383,5392048,Private room,27835635,2015-02-16,100%,4.35,9.0,10.0,10.0,10.0,10.0,93.0,55.0,$35.00,75003,152
10399,5402219,Private room,15463014,2014-05-13,100%,4.45,10.0,10.0,10.0,10.0,10.0,97.0,85.0,,75017,197
10407,5409060,Private room,28039974,2015-02-20,,0.18,9.0,10.0,10.0,9.0,10.0,88.0,40.0,$50.00,75116,8
10409,5409237,Private room,23936955,2014-11-19,100%,0.08,10.0,10.0,10.0,10.0,10.0,100.0,80.0,,75019,1
10420,5419168,Private room,7546423,2013-07-17,,0.02,10.0,8.0,10.0,10.0,6.0,100.0,39.0,$9.00,75020,1
10427,5427632,Private room,28031705,2015-02-20,100%,0.65,9.0,10.0,10.0,10.0,10.0,96.0,70.0,$0.00,75003,28
10443,5433587,Private room,24282615,2014-11-29,,0.04,10.0,8.0,10.0,10.0,10.0,100.0,53.0,,75011,2
10445,5434116,Private room,8692041,2013-09-07,100%,4.47,9.0,10.0,10.0,10.0,10.0,96.0,63.0,$20.00,75015,193
10453,5439984,Private room,18449760,2014-07-20,,0.7,9.0,9.0,10.0,10.0,9.0,90.0,40.0,$8.00,75010,32
10458,5441299,Private room,28223457,2015-02-23,,0.04,4.0,4.0,4.0,4.0,2.0,20.0,28.0,$0.00,75020,2
10465,5445025,Private room,27490194,2015-02-09,,1.07,10.0,9.0,10.0,10.0,9.0,95.0,35.0,,75018,49
10479,5459978,Private room,8534975,2013-08-30,,2.91,10.0,10.0,10.0,10.0,10.0,95.0,80.0,$15.00,75116,131
10502,5476404,Private room,1334828,2011-10-25,100%,1.03,10.0,10.0,10.0,10.0,9.0,96.0,50.0,$20.00,75015,47
10541,5502669,Private room,28541160,2015-03-01,100%,2.35,9.0,9.0,10.0,10.0,10.0,97.0,60.0,$19.00,75018,106
10545,5503321,Private room,15530446,2014-05-14,,0.58,9.0,9.0,10.0,10.0,10.0,96.0,55.0,,75020,19
10567,5513632,Private room,28600260,2015-03-02,,0.02,10.0,8.0,10.0,10.0,8.0,100.0,30.0,,75018,1
10583,5518984,Private room,12960174,2014-03-09,100%,3.13,10.0,10.0,10.0,10.0,10.0,97.0,69.0,$8.00,75015,140
10599,5531880,Private room,28231143,2015-02-23,,0.04,10.0,10.0,10.0,10.0,9.0,100.0,25.0,,75011,2
10603,5534898,Private room,26346742,2015-01-19,100%,2.02,9.0,8.0,10.0,10.0,9.0,92.0,45.0,$15.00,75018,92
10606,5537265,Private room,7135375,2013-06-26,86%,1.12,9.0,10.0,9.0,9.0,9.0,88.0,41.0,$5.00,75012,37
10643,5566198,Private room,24503828,2014-12-05,100%,0.21,8.0,10.0,9.0,10.0,8.0,78.0,59.0,$0.00,75005,9
10670,5584480,Private room,20844429,2014-09-02,100%,5.07,10.0,9.0,10.0,10.0,10.0,95.0,35.0,$7.00,75020,229
10683,5588655,Private room,25352827,2014-12-29,50%,0.18,10.0,9.0,10.0,10.0,10.0,97.0,57.0,$0.00,75020,8
10687,5590365,Private room,19169598,2014-07-30,,0.35,9.0,9.0,10.0,10.0,10.0,96.0,38.0,,75014,15
10690,5591991,Private room,28992983,2015-03-08,90%,1.96,10.0,10.0,10.0,10.0,10.0,96.0,66.0,$20.00,75010,84
10701,5597613,Private room,29016932,2015-03-09,100%,2.19,9.0,9.0,10.0,10.0,9.0,91.0,48.0,$25.00,75013,97
10703,5598358,Private room,29024835,2015-03-09,,0.14,8.0,9.0,9.0,10.0,7.0,73.0,45.0,$10.00,75003,6
10709,5601114,Private room,9706066,2013-10-29,100%,1.64,10.0,10.0,10.0,10.0,10.0,98.0,120.0,$30.00,75006,73
10713,5603816,Private room,10157658,2013-11-20,,0.08,8.0,8.0,9.0,9.0,6.0,90.0,35.0,$15.00,75010,3
10742,5626283,Private room,29160287,2015-03-11,,1.86,9.0,10.0,10.0,10.0,10.0,94.0,70.0,,75012,80
10750,5635132,Private room,29206384,2015-03-12,100%,0.14,10.0,10.0,10.0,10.0,10.0,97.0,37.0,$15.00,75011,6
10764,5649857,Private room,29279561,2015-03-13,,5.57,10.0,9.0,10.0,10.0,10.0,96.0,55.0,$10.00,75020,252
10783,5660070,Private room,29338729,2015-03-14,100%,1.27,10.0,9.0,10.0,10.0,9.0,97.0,37.0,$0.00,75020,55
10811,5670681,Private room,27742230,2015-02-14,,0.04,10.0,10.0,10.0,10.0,9.0,100.0,35.0,,75010,2
10866,5695569,Private room,15115322,2014-05-05,,0.24,10.0,9.0,10.0,10.0,9.0,88.0,33.0,,75013,10
10881,5705203,Private room,29578072,2015-03-18,100%,0.69,10.0,10.0,10.0,10.0,10.0,99.0,39.0,$22.00,75020,29
10906,5716336,Private room,29635802,2015-03-19,,0.02,6.0,10.0,10.0,10.0,10.0,100.0,60.0,,75011,1
10908,5719114,Private room,27371053,2015-02-07,,2.43,9.0,10.0,10.0,10.0,9.0,94.0,55.0,$25.00,75006,107
10919,5725006,Private room,24055852,2014-11-23,100%,1.35,10.0,10.0,10.0,10.0,10.0,99.0,65.0,$25.00,75018,51
10923,5727656,Private room,29696432,2015-03-20,100%,4.63,10.0,9.0,10.0,10.0,10.0,97.0,95.0,,75018,209
10927,5734220,Private room,29735271,2015-03-21,,3.73,10.0,10.0,10.0,10.0,10.0,98.0,59.0,,75010,168
10932,5736967,Private room,5749144,2013-04-03,50%,0.07,10.0,10.0,10.0,10.0,10.0,100.0,40.0,$15.00,75020,3
10936,5741733,Private room,6150551,2015-03-15,,0.12,9.0,10.0,10.0,10.0,9.0,92.0,37.0,$5.00,75018,5
10946,5744006,Private room,3145011,2012-08-03,,2.21,10.0,10.0,10.0,10.0,10.0,95.0,50.0,$10.00,75012,97
10955,5746242,Private room,7801722,2013-07-29,,0.25,10.0,8.0,10.0,10.0,10.0,93.0,35.0,,75002,10
10957,5746988,Private room,29809892,2015-03-22,90%,4.37,9.0,10.0,9.0,9.0,9.0,88.0,54.0,,75018,197
10970,5751947,Private room,10518121,2013-12-09,100%,3.31,10.0,10.0,10.0,10.0,10.0,98.0,45.0,$0.00,75020,147
10977,5754776,Private room,20886287,2014-09-03,100%,0.34,10.0,10.0,10.0,10.0,10.0,100.0,100.0,$20.00,75004,15
10990,5765651,Private room,5598504,2013-03-24,100%,1.86,9.0,10.0,10.0,9.0,9.0,90.0,45.0,$30.00,75004,82
11040,5795491,Private room,8720686,2013-09-09,100%,0.13,8.0,8.0,10.0,10.0,8.0,100.0,35.0,$20.00,75018,5
11047,5799656,Private room,16514797,2014-06-08,,0.23,10.0,9.0,10.0,10.0,10.0,100.0,42.0,,75010,7
11051,5799988,Private room,16207404,2014-05-31,100%,0.25,9.0,10.0,10.0,10.0,10.0,96.0,95.0,$15.00,75010,11
11053,5800147,Private room,2701966,2012-06-21,,0.02,10.0,10.0,10.0,10.0,10.0,100.0,500.0,,75014,1
11103,5822855,Private room,15437151,2015-03-29,,0.98,10.0,9.0,10.0,10.0,9.0,97.0,40.0,,75020,44
11121,5833404,Private room,30279321,2015-03-30,,0.08,9.0,10.0,10.0,10.0,9.0,100.0,43.0,,75012,3
11136,5841846,Private room,17611347,2014-07-03,,0.4,10.0,10.0,10.0,10.0,10.0,99.0,45.0,$20.00,75013,16
11147,5847755,Private room,8241928,2013-08-18,,4.85,9.0,10.0,10.0,10.0,9.0,95.0,60.0,$15.00,75017,217
11161,5856359,Private room,24852186,2014-12-15,,0.14,9.0,10.0,10.0,10.0,8.0,92.0,55.0,,75009,6
11185,5867360,Private room,22044876,2014-10-02,80%,4.54,9.0,10.0,9.0,9.0,8.0,85.0,32.0,$20.00,75010,201
11195,5879915,Private room,30534079,2015-04-03,,0.03,10.0,8.0,10.0,10.0,6.0,80.0,35.0,,75013,1
11236,5902983,Private room,15634222,2014-05-17,,0.37,10.0,10.0,10.0,10.0,10.0,98.0,65.0,$5.00,75010,16
11237,5903465,Private room,30657704,2015-04-05,100%,0.45,10.0,10.0,10.0,10.0,10.0,99.0,49.0,$5.00,75018,19
11247,5911107,Private room,17590193,2014-07-03,,0.11,9.0,10.0,10.0,10.0,10.0,92.0,29.0,,75007,5
11256,5914555,Private room,30715656,2015-04-06,,0.61,9.0,9.0,10.0,10.0,10.0,91.0,90.0,,75017,27
11279,5928600,Private room,30781939,2015-04-07,100%,0.18,10.0,10.0,10.0,10.0,9.0,98.0,66.0,$10.00,75011,8
11281,5931124,Private room,29924624,2015-03-24,,0.18,9.0,10.0,10.0,10.0,9.0,91.0,65.0,$50.00,75003,8
11307,5945302,Private room,30864447,2015-04-08,,0.2,9.0,10.0,10.0,10.0,6.0,80.0,90.0,,75004,3
11323,5959419,Private room,26483112,2015-01-21,90%,0.54,9.0,10.0,10.0,10.0,10.0,98.0,49.0,$20.00,75020,20
11346,5973461,Private room,13419961,2015-04-01,100%,0.46,9.0,9.0,10.0,10.0,10.0,92.0,50.0,$15.00,75010,20
11361,5982273,Private room,11537201,2014-01-22,,0.05,8.0,10.0,10.0,10.0,8.0,100.0,29.0,$15.00,75015,2
11379,5986923,Private room,31083263,2015-04-12,100%,1.45,10.0,10.0,10.0,10.0,10.0,97.0,55.0,$9.00,75017,63
11391,5989192,Private room,28263859,2015-02-24,,0.07,9.0,10.0,10.0,10.0,10.0,90.0,65.0,,75007,3
11416,5999607,Private room,26115640,2015-01-14,0%,0.86,9.0,9.0,10.0,10.0,10.0,96.0,38.0,$15.00,75017,37
11422,6003503,Private room,25690465,2015-01-06,100%,0.28,9.0,9.0,10.0,10.0,9.0,89.0,59.0,$19.00,75012,11
11425,6004199,Private room,31169495,2015-04-13,100%,0.32,8.0,6.0,9.0,9.0,9.0,86.0,250.0,$30.00,75018,14
11481,6037764,Private room,31335563,2015-04-16,,0.12,10.0,9.0,10.0,10.0,8.0,84.0,35.0,$10.00,75011,5
11488,6041363,Private room,31352546,2015-04-16,,0.18,10.0,8.0,9.0,10.0,9.0,95.0,23.0,,75018,8
11492,6042201,Private room,21399694,2014-09-16,,0.56,10.0,9.0,10.0,9.0,9.0,93.0,25.0,,75020,16
11505,6048843,Private room,14167466,2014-04-11,,0.27,10.0,9.0,10.0,9.0,10.0,93.0,42.0,$10.00,75008,12
11510,6050693,Private room,31399010,2015-04-17,,0.14,10.0,10.0,10.0,10.0,10.0,93.0,80.0,$40.00,75004,6
11517,6057615,Private room,17012084,2014-06-19,,0.2,10.0,9.0,10.0,9.0,9.0,97.0,29.0,,75019,9
11519,6057995,Private room,18202294,2014-07-16,100%,0.36,9.0,10.0,10.0,10.0,8.0,89.0,54.0,,75002,15
11531,6059977,Private room,26197276,2015-01-16,,0.02,8.0,10.0,10.0,10.0,8.0,80.0,35.0,,75011,1
11546,6067949,Private room,24782556,2014-12-13,100%,0.24,9.0,10.0,10.0,10.0,10.0,100.0,75.0,$40.00,75013,10
11547,6068016,Private room,13158052,2014-03-15,,0.19,10.0,10.0,10.0,10.0,10.0,95.0,36.0,,75013,8
11549,6068124,Private room,6830201,2013-06-10,,0.05,10.0,10.0,10.0,10.0,10.0,100.0,59.0,$30.00,75006,2
11567,6075875,Private room,18904998,2014-07-26,100%,2.28,9.0,10.0,10.0,10.0,10.0,95.0,60.0,,75018,91
11573,6077250,Private room,2534776,2012-06-03,,0.05,8.0,9.0,10.0,10.0,10.0,80.0,50.0,$5.00,75019,2
11591,6087681,Private room,31590660,2015-04-20,100%,3.56,9.0,10.0,10.0,10.0,9.0,100.0,40.0,$15.00,75020,7
11596,6088607,Private room,30220081,2015-03-29,70%,3.61,10.0,10.0,10.0,10.0,10.0,98.0,75.0,$15.00,75017,125
11598,6088953,Private room,31590660,2015-04-20,100%,2.82,9.0,9.0,10.0,9.0,9.0,92.0,60.0,$15.00,75020,124
11623,6101363,Private room,27512101,2015-02-10,80%,0.07,10.0,9.0,10.0,9.0,8.0,93.0,80.0,,75016,3
11634,6110929,Private room,31707978,2015-04-22,,0.09,9.0,8.0,10.0,10.0,10.0,100.0,45.0,,75017,4
11668,6127360,Private room,31788558,2015-04-23,,0.02,10.0,8.0,10.0,10.0,10.0,100.0,29.0,,75015,1
11676,6129940,Private room,2664648,2012-06-17,100%,2.53,9.0,9.0,9.0,9.0,9.0,85.0,30.0,$15.00,75020,35
11697,6149345,Private room,31899814,2015-04-25,100%,1.08,10.0,10.0,10.0,10.0,10.0,100.0,135.0,$0.00,75009,44
11698,6149651,Private room,7171669,2013-06-28,100%,4.01,10.0,10.0,10.0,10.0,10.0,98.0,69.0,$0.00,75011,176
11703,6151338,Private room,15901082,2014-05-23,,0.07,9.0,9.0,10.0,7.0,10.0,93.0,42.0,,75018,3
11711,6155222,Private room,31930845,2015-04-25,100%,1.17,10.0,10.0,10.0,10.0,10.0,100.0,140.0,,75009,49
11712,6155774,Private room,12398954,2014-02-19,100%,0.02,8.0,10.0,10.0,10.0,10.0,100.0,75.0,$15.00,75011,1
11715,6160313,Private room,5108190,2013-02-16,100%,0.1,9.0,10.0,9.0,9.0,9.0,90.0,57.0,$45.00,75007,4
11719,6161362,Private room,5384492,2013-03-09,100%,0.46,10.0,9.0,10.0,10.0,9.0,94.0,40.0,,75020,20
11729,6163997,Private room,31977732,2015-04-26,,0.05,10.0,10.0,10.0,10.0,10.0,80.0,52.0,,75011,2
11741,6165811,Private room,31809169,2015-04-23,,0.07,9.0,9.0,10.0,10.0,8.0,93.0,41.0,,75015,3
11749,6167768,Private room,31995461,2015-04-26,,0.11,10.0,10.0,10.0,10.0,9.0,92.0,45.0,,75009,5
11755,6173973,Private room,20552776,2014-08-26,,0.71,10.0,10.0,10.0,10.0,9.0,95.0,50.0,$10.00,75011,31
11757,6175543,Private room,24950830,2014-12-17,,2.31,10.0,9.0,10.0,10.0,10.0,94.0,40.0,$10.00,75015,101
11760,6176897,Private room,7689861,2013-07-24,,1.64,9.0,10.0,10.0,10.0,10.0,95.0,68.0,$12.00,75002,71
11763,6178282,Private room,19559245,2014-08-06,100%,5.38,10.0,10.0,10.0,10.0,10.0,99.0,80.0,,75017,225
11784,6184784,Private room,32079476,2015-04-27,,0.09,10.0,10.0,10.0,10.0,10.0,100.0,75.0,,75016,4
11795,6190622,Private room,32107704,2015-04-28,,1.11,10.0,10.0,10.0,10.0,10.0,97.0,59.0,,75013,47
11814,6196999,Private room,32135834,2015-04-28,,0.14,9.0,10.0,10.0,9.0,8.0,90.0,30.0,,75020,6
11823,6198789,Private room,11799856,2014-01-30,,0.09,9.0,10.0,10.0,10.0,8.0,75.0,40.0,$20.00,75015,4
11826,6202561,Private room,32005,2009-08-16,100%,0.53,9.0,9.0,9.0,9.0,9.0,92.0,110.0,$44.00,75012,22
11828,6203796,Private room,32173911,2015-04-29,,0.05,10.0,7.0,10.0,10.0,9.0,80.0,35.0,,75020,2
11847,6211805,Private room,32210128,2015-04-29,100%,2.08,9.0,10.0,10.0,10.0,9.0,94.0,65.0,$10.00,75005,90
11858,6219838,Private room,32256713,2015-04-30,46%,1.72,9.0,10.0,10.0,10.0,9.0,93.0,40.0,$0.00,75011,73
11885,6234259,Private room,22316667,2014-10-09,,1.69,9.0,10.0,10.0,10.0,9.0,92.0,59.0,$20.00,75003,68
11889,6234887,Private room,25573214,2015-01-04,75%,0.57,9.0,8.0,10.0,10.0,9.0,93.0,80.0,$20.00,75018,24
11908,6245268,Private room,31357636,2015-04-16,100%,0.62,10.0,10.0,10.0,10.0,10.0,98.0,88.0,,75002,27
11950,6265263,Private room,32559388,2015-05-04,,0.05,9.0,10.0,10.0,10.0,10.0,90.0,60.0,,75011,2
11960,6268712,Private room,32576465,2015-05-04,,0.07,8.0,9.0,10.0,10.0,7.0,87.0,35.0,$10.00,75011,3
11985,6275557,Private room,23971064,2014-11-20,,0.05,8.0,7.0,10.0,10.0,8.0,90.0,55.0,,75012,2
12006,6285758,Private room,22877346,2014-10-23,,4.01,9.0,10.0,10.0,10.0,9.0,91.0,50.0,$39.00,75002,175
12021,6293995,Private room,3276511,2015-03-30,,0.39,9.0,9.0,9.0,9.0,8.0,81.0,35.0,,75010,17
12026,6295110,Private room,5955201,2013-04-16,,0.12,8.0,9.0,9.0,9.0,9.0,100.0,27.0,$10.00,75018,5
12030,6298352,Private room,32749429,2015-05-06,100%,0.19,10.0,10.0,10.0,10.0,10.0,98.0,60.0,,75011,8
12058,6314679,Private room,24787217,2014-12-13,,0.21,10.0,9.0,10.0,10.0,9.0,96.0,50.0,$5.00,75020,9
12059,6318621,Private room,12835298,2014-03-05,100%,0.34,10.0,10.0,10.0,10.0,10.0,100.0,45.0,$15.00,75019,13
12074,6323474,Private room,13817029,2014-04-02,100%,0.96,10.0,10.0,10.0,10.0,10.0,96.0,70.0,$15.00,75009,41
12098,6330946,Private room,32954451,2015-05-09,,0.22,10.0,10.0,10.0,9.0,10.0,89.0,45.0,$10.00,75011,9
12159,6353076,Private room,6236121,2013-05-05,,0.09,9.0,9.0,10.0,10.0,9.0,95.0,50.0,,75020,4
12166,6354405,Private room,32552596,2015-05-04,,0.02,10.0,10.0,10.0,10.0,10.0,100.0,29.0,,75019,1
12181,6360244,Private room,17679291,2014-07-05,,3.57,9.0,10.0,9.0,9.0,8.0,86.0,131.0,$75.00,75002,155
12222,6380262,Private room,16236346,2014-06-01,,2.52,10.0,10.0,10.0,10.0,10.0,100.0,65.0,$15.00,75116,107
12260,6396987,Private room,19503690,2015-04-15,,0.02,4.0,6.0,6.0,8.0,4.0,40.0,50.0,,75020,1
