,id,room_type,host_id,host_since,host_response_rate,reviews_per_month,review_scores_value,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_cleanliness,review_scores_rating,price,cleaning_fee,zipcode,number_of_reviews
7042,22563303,Entire home/apt,164626639,2017-12-28,100%,0.78,9.0,8.0,10.0,9.0,9.0,94.0,62.0,$25.00,33000,7
5732,19470425,Entire home/apt,45573781,2015-10-02,,0.48,9.0,9.0,10.0,10.0,9.0,85.0,62.0,$10.00,33000,8
8937,27068850,Entire home/apt,8813691,2013-09-13,,1.33,9.0,10.0,10.0,10.0,10.0,95.0,62.0,,33000,5
982,6129377,Entire home/apt,31798259,2015-04-23,,0.44,10.0,10.0,10.0,10.0,10.0,95.0,62.0,$0.00,33100,12
271,2285698,Entire home/apt,11138696,2014-01-09,100%,1.79,9.0,9.0,10.0,9.0,9.0,90.0,62.0,$30.00,33000,100
5000,18188788,Entire home/apt,4224956,2012-11-23,,1.38,9.0,9.0,9.0,10.0,9.0,94.0,62.0,$25.00,33000,27
2488,12099529,Entire home/apt,20406930,2014-08-22,100%,0.28,10.0,10.0,10.0,10.0,9.0,93.0,62.0,$35.00,33000,3
6977,22351522,Entire home/apt,90408829,2016-08-17,80%,1.9,10.0,10.0,10.0,10.0,10.0,96.0,62.0,$25.00,33000,21
7223,23139108,Entire home/apt,47630405,2015-10-28,86%,1.37,10.0,9.0,10.0,10.0,9.0,97.0,62.0,$0.00,33000,12
2285,11714531,Entire home/apt,62280680,2016-03-09,100%,0.54,10.0,8.0,10.0,10.0,10.0,95.0,62.0,,33150,17
3960,14351847,Entire home/apt,87956885,2016-08-04,,0.98,9.0,10.0,10.0,10.0,9.0,95.0,62.0,$20.00,33000,27
5444,19026906,Entire home/apt,9382960,2013-10-12,100%,0.17,8.0,8.0,8.0,8.0,10.0,80.0,62.0,$40.00,33300,1
1712,8573640,Entire home/apt,45123482,2015-09-26,,1.57,9.0,10.0,10.0,10.0,9.0,96.0,62.0,,33000,42
2168,11263889,Entire home/apt,46005993,2015-10-07,,1.73,10.0,10.0,10.0,10.0,10.0,93.0,62.0,$40.00,33000,57
8775,26695584,Entire home/apt,200547250,2018-07-07,100%,2.14,10.0,9.0,10.0,10.0,10.0,98.0,62.0,$50.00,33300,9
7932,24775958,Entire home/apt,10258998,2013-11-25,100%,2.93,10.0,10.0,10.0,10.0,10.0,100.0,62.0,$33.00,33300,9
5490,19091801,Entire home/apt,17124494,2014-06-22,,1.03,10.0,10.0,10.0,10.0,10.0,100.0,63.0,$20.00,33000,18
9069,27378499,Entire home/apt,23694901,2014-11-13,100%,2.31,10.0,10.0,10.0,10.0,10.0,100.0,63.0,$12.00,33000,3
4080,14912320,Entire home/apt,39156315,2015-07-21,100%,0.42,9.0,9.0,10.0,10.0,8.0,91.0,63.0,$10.00,33800,11
747,5230001,Entire home/apt,27064435,2015-02-01,90%,0.5,8.0,9.0,9.0,9.0,8.0,84.0,63.0,$30.00,33400,14
9099,27456450,Entire home/apt,164626639,2017-12-28,100%,1.5,10.0,10.0,10.0,10.0,10.0,90.0,63.0,$25.00,33300,2
9345,28122672,Entire home/apt,117785413,2017-02-23,100%,7.2,10.0,9.0,10.0,10.0,10.0,100.0,63.0,,33200,18
