1,160.0
2,80.0
3,125.0
4,150.0
5,65.0
6,75.0
7,55.0
8,219.0
9,180.0
10,159.0
11,100.0
12,250.0
13,200.0
14,155.0
15,150.0
16,140.0
17,350.0
18,225.0
19,120.0
20,125.0
21,115.0
22,90.0
23,72.0
24,87.0
25,75.0
26,60.0
27,86.0
28,250.0
29,159.0
30,60.0
31,149.0
32,112.0
33,100.0
34,125.0
35,225.0
36,109.0
39,450.0
40,179.0
41,100.0
42,109.0
43,109.0
44,116.0
45,220.0
46,175.0
47,260.0
48,105.0
49,70.0
50,135.0
51,180.0
52,115.0
53,95.0
54,249.0
55,45.0
56,100.0
58,75.0
59,40.0
60,115.0
61,150.0
62,100.0
63,100.0
64,165.0
65,94.0
66,87.0
67,99.0
68,100.0
69,80.0
70,259.0
71,98.0
72,35.0
73,52.0
74,100.0
75,89.0
76,695.0
77,145.0
78,74.0
79,120.0
80,220.0
81,145.0
82,120.0
83,89.0
84,100.0
85,230.0
86,230.0
87,50.0
88,160.0
89,110.0
90,150.0
91,95.0
92,100.0
93,99.0
94,79.0
95,80.0
96,284.0
97,99.0
98,99.0
99,180.0
100,129.0
101,114.0
102,150.0
103,265.0
104,170.0
105,100.0
106,165.0
107,125.0
108,175.0
109,100.0
110,80.0
111,86.0
112,400.0
113,119.0
114,120.0
115,70.0
116,449.0
117,175.0
118,149.0
119,193.0
120,145.0
121,250.0
122,115.0
123,188.0
124,150.0
125,100.0
126,168.0
128,99.0
129,225.0
130,73.0
131,96.0
132,190.0
133,100.0
134,85.0
135,125.0
136,900.0
137,110.0
138,120.0
139,125.0
140,169.0
141,125.0
142,74.0
143,115.0
144,650.0
145,105.0
146,115.0
147,150.0
148,90.0
149,150.0
150,95.0
151,89.0
152,105.0
153,74.0
154,900.0
155,175.0
156,164.0
157,117.0
158,45.0
159,125.0
160,126.0
161,155.0
162,550.0
163,295.0
164,195.0
165,130.0
166,464.0
167,90.0
168,135.0
169,169.0
170,200.0
171,100.0
172,115.0
173,124.0
174,111.0
175,200.0
176,107.0
178,88.0
179,80.0
180,190.0
181,275.0
182,175.0
183,140.0
184,72.0
185,96.0
186,169.0
187,129.0
188,75.0
189,395.0
190,120.0
191,100.0
192,245.0
193,150.0
194,99.0
195,299.0
196,80.0
197,129.0
198,170.0
199,170.0
200,165.0
201,190.0
202,100.0
203,280.0
204,85.0
205,199.0
206,199.0
208,300.0
209,225.0
211,70.0
212,140.0
213,130.0
214,150.0
215,129.0
216,160.0
217,120.0
218,115.0
219,299.0
220,145.0
221,185.0
222,260.0
223,275.0
224,105.0
225,140.0
226,250.0
227,65.0
228,300.0
230,28.0
231,82.0
232,109.0
233,99.0
235,150.0
236,150.0
237,250.0
238,135.0
239,149.0
240,100.0
241,89.0
242,85.0
243,255.0
244,240.0
245,175.0
246,125.0
247,175.0
248,110.0
249,170.0
250,72.0
251,235.0
252,160.0
254,647.0
255,125.0
256,150.0
257,105.0
258,72.0
259,140.0
260,75.0
261,79.0
262,130.0
263,90.0
264,400.0
265,350.0
266,140.0
267,155.0
268,110.0
269,114.0
270,299.0
271,130.0
272,85.0
273,400.0
274,700.0
275,460.0
276,120.0
277,130.0
278,100.0
280,160.0
281,180.0
282,110.0
283,80.0
284,60.0
285,600.0
286,55.0
287,170.0
288,150.0
289,149.0
290,140.0
291,70.0
292,288.0
293,60.0
294,95.0
295,250.0
296,150.0
297,139.0
298,295.0
299,200.0
300,105.0
301,199.0
302,230.0
303,110.0
304,299.0
305,50.0
306,175.0
307,125.0
308,120.0
309,99.0
310,129.0
311,195.0
312,250.0
313,150.0
314,175.0
315,110.0
316,90.0
317,95.0
318,65.0
320,125.0
321,206.0
322,245.0
323,200.0
324,129.0
325,97.0
326,250.0
327,140.0
329,138.0
330,120.0
331,100.0
332,32.0
333,150.0
334,139.0
335,230.0
336,150.0
337,90.0
338,300.0
339,110.0
340,90.0
341,250.0
342,85.0
343,118.0
344,130.0
345,140.0
346,150.0
347,225.0
348,65.0
349,90.0
350,200.0
351,90.0
352,150.0
353,150.0
354,150.0
355,80.0
356,139.0
357,232.0
358,140.0
359,78.0
360,69.0
361,69.0
362,125.0
363,140.0
364,120.0
365,213.0
366,140.0
367,70.0
369,90.0
370,150.0
371,125.0
372,225.0
373,135.0
374,336.0
375,129.0
376,125.0
377,95.0
378,100.0
379,120.0
380,79.0
381,453.0
382,105.0
383,105.0
384,99.0
385,90.0
386,100.0
387,139.0
388,120.0
389,99.0
390,175.0
391,250.0
392,140.0
393,129.0
394,150.0
395,135.0
396,115.0
397,40.0
398,100.0
399,170.0
400,140.0
401,85.0
402,85.0
403,150.0
404,145.0
405,150.0
406,150.0
407,205.0
408,110.0
409,350.0
410,170.0
411,325.0
412,87.0
413,125.0
414,250.0
416,99.0
417,140.0
418,147.0
419,175.0
420,199.0
421,245.0
422,180.0
423,125.0
424,100.0
425,69.0
426,214.0
427,149.0
428,150.0
429,295.0
430,90.0
431,250.0
432,80.0
433,65.0
434,108.0
435,89.0
436,114.0
437,175.0
438,90.0
439,70.0
440,240.0
441,337.0
442,95.0
443,85.0
444,120.0
445,175.0
446,129.0
447,95.0
448,150.0
449,250.0
450,139.0
451,200.0
452,119.0
453,80.0
454,250.0
455,240.0
456,98.0
457,219.0
458,97.0
459,275.0
460,110.0
461,119.0
462,121.0
463,149.0
464,99.0
466,130.0
467,170.0
468,175.0
469,110.0
470,156.0
471,69.0
473,145.0
474,99.0
475,82.0
476,300.0
477,150.0
478,85.0
479,85.0
480,145.0
481,125.0
482,125.0
483,70.0
484,99.0
485,275.0
486,160.0
487,150.0
488,130.0
490,70.0
491,139.0
492,99.0
493,119.0
494,299.0
495,175.0
496,300.0
497,150.0
498,125.0
499,260.0
500,260.0
501,260.0
502,260.0
503,109.0
504,150.0
505,130.0
506,60.0
507,150.0
508,199.0
509,240.0
510,219.0
512,250.0
513,220.0
514,140.0
515,89.0
516,140.0
519,235.0
520,105.0
521,319.0
522,225.0
523,126.0
525,228.0
526,56.0
527,225.0
528,109.0
529,135.0
530,340.0
531,119.0
532,40.0
533,120.0
534,98.0
535,94.0
536,140.0
537,80.0
538,350.0
539,170.0
540,135.0
541,140.0
542,150.0
543,165.0
544,149.0
545,250.0
546,171.0
547,140.0
548,111.0
549,200.0
550,110.0
551,125.0
552,260.0
553,249.0
554,185.0
555,110.0
556,80.0
557,150.0
558,75.0
559,255.0
560,200.0
561,130.0
562,99.0
563,110.0
564,180.0
565,124.0
566,150.0
567,150.0
568,120.0
569,110.0
570,96.0
571,160.0
572,349.0
573,200.0
574,95.0
575,300.0
576,100.0
577,190.0
578,165.0
579,129.0
580,125.0
581,125.0
582,165.0
583,127.0
584,85.0
585,29.0
586,195.0
587,140.0
588,300.0
589,110.0
590,159.0
591,175.0
592,120.0
593,89.0
595,245.0
597,115.0
598,175.0
599,90.0
600,55.0
601,94.0
602,420.0
603,85.0
604,79.0
605,220.0
606,225.0
607,95.0
608,85.0
609,300.0
610,110.0
611,150.0
612,195.0
613,190.0
614,140.0
615,240.0
616,800.0
617,180.0
618,250.0
619,60.0
620,180.0
621,140.0
622,200.0
623,133.0
624,109.0
625,120.0
626,175.0
627,160.0
628,140.0
629,80.0
630,160.0
631,80.0
632,47.0
633,180.0
635,195.0
636,300.0
637,250.0
638,100.0
639,110.0
640,60.0
641,315.0
642,120.0
643,150.0
645,89.0
646,89.0
647,120.0
648,80.0
649,109.0
650,125.0
651,90.0
653,250.0
654,185.0
655,149.0
656,99.0
657,198.0
658,239.0
659,65.0
660,119.0
661,250.0
662,150.0
663,60.0
664,97.0
665,129.0
666,59.0
667,150.0
668,210.0
669,255.0
670,99.0
671,100.0
672,399.0
673,99.0
674,150.0
675,145.0
676,295.0
677,159.0
678,200.0
679,139.0
680,129.0
681,115.0
682,130.0
683,119.0
684,440.0
685,175.0
687,140.0
688,195.0
689,65.0
690,145.0
691,155.0
692,85.0
693,75.0
694,135.0
695,115.0
696,70.0
697,160.0
698,79.0
699,130.0
700,95.0
701,220.0
702,275.0
703,240.0
704,89.0
705,349.0
706,95.0
707,169.0
708,76.0
709,38.0
710,114.0
711,80.0
712,84.0
713,250.0
714,85.0
715,300.0
716,95.0
717,400.0
718,295.0
720,145.0
721,109.0
722,133.0
723,250.0
724,99.0
725,59.0
726,115.0
727,210.0
728,119.0
729,125.0
730,89.0
731,57.0
732,132.0
733,120.0
734,150.0
735,170.0
736,140.0
737,110.0
738,250.0
739,109.0
740,200.0
741,94.0
742,69.0
743,89.0
744,89.0
745,240.0
746,125.0
747,225.0
748,105.0
749,200.0
750,110.0
751,399.0
752,60.0
753,225.0
754,172.0
755,280.0
756,200.0
757,100.0
758,200.0
759,125.0
760,376.0
761,130.0
762,475.0
763,150.0
764,325.0
765,225.0
766,95.0
767,180.0
768,275.0
769,260.0
770,80.0
771,69.0
772,179.0
773,275.0
774,129.0
775,249.0
776,99.0
777,99.0
778,115.0
779,175.0
780,145.0
781,350.0
782,119.0
783,145.0
784,90.0
785,250.0
786,96.0
787,225.0
788,346.0
789,379.0
790,85.0
791,125.0
792,200.0
793,55.0
794,120.0
795,125.0
796,100.0
797,180.0
799,175.0
800,120.0
801,542.0
802,70.0
803,120.0
804,70.0
805,114.0
806,75.0
807,55.0
808,88.0
809,85.0
810,98.0
811,150.0
812,85.0
813,150.0
814,250.0
815,40.0
816,200.0
817,200.0
818,150.0
819,199.0
820,93.0
821,140.0
822,92.0
823,199.0
824,85.0
825,80.0
826,125.0
827,110.0
828,99.0
829,69.0
830,385.0
831,99.0
833,275.0
834,250.0
835,325.0
836,169.0
838,149.0
839,145.0
840,124.0
841,180.0
842,183.0
843,95.0
845,105.0
846,58.0
847,75.0
848,110.0
849,100.0
850,110.0
851,160.0
852,199.0
855,300.0
856,130.0
857,250.0
858,295.0
859,120.0
860,125.0
861,160.0
862,88.0
863,80.0
864,120.0
865,147.0
866,150.0
867,80.0
868,229.0
869,180.0
870,125.0
871,140.0
872,74.0
873,185.0
874,122.0
875,125.0
876,45.0
877,250.0
879,200.0
880,263.0
881,66.0
882,140.0
884,200.0
885,154.0
886,175.0
887,150.0
888,120.0
889,80.0
890,130.0
891,230.0
892,130.0
894,259.0
895,95.0
896,90.0
897,88.0
898,225.0
899,130.0
900,175.0
901,135.0
902,110.0
903,275.0
904,69.0
905,74.0
907,415.0
908,475.0
909,480.0
912,160.0
