,id,room_type,host_id,host_since,host_response_rate,reviews_per_month,review_scores_value,review_scores_location,review_scores_communication,review_scores_checkin,review_scores_cleanliness,review_scores_rating,price,cleaning_fee,zipcode,number_of_reviews
16844,25121245,Private room,13947044,2014-04-06,,11.85,10.0,10.0,10.0,10.0,10.0,98.0,95.0,,1086VB,77
7224,12196335,Entire home/apt,1593542,2012-01-11,100%,0.81,9.0,9.0,10.0,10.0,10.0,98.0,95.0,$25.00,1055,26
4689,7682924,Entire home/apt,6478352,2015-08-03,,0.3,10.0,10.0,10.0,10.0,10.0,98.0,95.0,,1058 NH,12
14270,21158128,Entire home/apt,24456512,2014-12-03,,0.64,9.0,10.0,10.0,10.0,10.0,100.0,95.0,$50.00,1079 SX,9
11060,17248002,Entire home/apt,85112679,2016-07-21,,0.42,10.0,10.0,10.0,10.0,9.0,97.0,95.0,$65.00,1082 SJ,6
1636,2480621,Private room,12690109,2014-03-01,100%,1.75,9.0,10.0,10.0,10.0,9.0,96.0,95.0,$15.00,1012 SE,100
4692,7690133,Entire home/apt,7962066,2013-08-05,67%,0.77,9.0,10.0,10.0,10.0,10.0,99.0,95.0,$40.00,1092 JB,31
5823,9572278,Entire home/apt,31742573,2015-04-22,,0.14,9.0,9.0,10.0,10.0,9.0,90.0,95.0,$30.00,1013,5
4696,7701495,Entire home/apt,2049540,2012-04-01,100%,1.23,9.0,9.0,10.0,10.0,9.0,96.0,95.0,$40.00,1055 CP,47
11232,17527226,Entire home/apt,77281836,2016-06-12,,0.62,8.0,7.0,10.0,10.0,9.0,90.0,95.0,$20.00,1097 XZ,13
6002,9848959,Entire home/apt,3158611,2012-08-04,,0.31,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$40.00,1074,10
4702,7705953,Entire home/apt,14144043,2014-04-11,100%,0.63,9.0,9.0,10.0,10.0,10.0,98.0,95.0,$20.00,1034 CE,25
5817,9558007,Shared room,49203589,2015-11-16,,0.74,8.0,7.0,9.0,9.0,9.0,82.0,95.0,$50.00,1103,27
317,569499,Entire home/apt,2717897,2012-06-23,,0.27,9.0,9.0,10.0,10.0,10.0,93.0,95.0,$30.00,1092,3
4707,7712592,Entire home/apt,40516874,2015-08-04,,0.37,9.0,9.0,10.0,10.0,10.0,95.0,95.0,$0.00,1057TC,15
9843,15371462,Private room,96921500,2016-09-27,100%,1.35,10.0,9.0,10.0,10.0,10.0,98.0,95.0,,1032 KX,35
1596,2404640,Entire home/apt,12289653,2014-02-16,,0.2,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$35.00,1052 NH,11
9890,15441407,Entire home/apt,3627864,2012-09-20,50%,0.38,10.0,10.0,10.0,10.0,9.0,100.0,95.0,$50.00,1094,10
8285,13543508,Entire home/apt,47997118,2015-11-02,,1.04,10.0,9.0,10.0,10.0,10.0,97.0,95.0,,1013 RW,31
17631,26730637,Private room,23410321,2014-11-06,100%,2.01,9.0,10.0,10.0,10.0,9.0,96.0,95.0,$0.00,1098 RC,10
4989,8147571,Entire home/apt,9588569,2013-10-23,,0.26,10.0,9.0,10.0,10.0,10.0,100.0,95.0,$40.00,1093 RZ,10
6855,11552425,Entire home/apt,60991065,2016-02-29,,0.37,9.0,10.0,9.0,9.0,8.0,87.0,95.0,$20.00,1053,12
14820,21793548,Entire home/apt,95515251,2016-09-17,,2.18,9.0,10.0,10.0,10.0,10.0,92.0,95.0,$30.00,1016,28
706,969862,Private room,5297940,2013-03-03,,2.05,9.0,9.0,10.0,10.0,10.0,93.0,95.0,$25.00,1076 CW,132
8652,13843446,Entire home/apt,2659926,2012-06-17,100%,0.14,10.0,10.0,10.0,10.0,10.0,95.0,95.0,$20.00,1056,4
4405,7259854,Private room,38008466,2015-07-09,,0.25,9.0,10.0,9.0,10.0,10.0,94.0,95.0,$0.00,1052,10
7209,12172233,Entire home/apt,65378367,2016-04-01,10%,0.37,9.0,8.0,10.0,10.0,8.0,94.0,95.0,$30.00,1055TD,12
14340,21247283,Entire home/apt,5147287,2013-02-19,,0.08,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$40.00,1064 CT,1
18541,28253561,Private room,39710045,2015-07-27,100%,5.06,9.0,10.0,10.0,10.0,9.0,99.0,95.0,$0.00,1072SH,15
17616,26701361,Private room,7374181,2013-07-09,100%,1.85,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$20.00,1051 LZ,9
14535,21486637,Entire home/apt,25422802,2014-12-31,,0.38,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$35.00,1052,5
14540,21493994,Private room,22145724,2014-10-05,,1.35,9.0,9.0,9.0,10.0,9.0,91.0,95.0,$20.00,1102,11
4948,8081294,Private room,42686271,2015-08-27,,0.1,10.0,10.0,10.0,10.0,10.0,100.0,95.0,,1027 AG,4
14829,21800921,Private room,16947067,2014-06-18,100%,6.26,9.0,9.0,10.0,10.0,10.0,99.0,95.0,$40.00,1096 CR,77
7152,12098879,Entire home/apt,64866261,2016-03-29,100%,0.4,9.0,9.0,10.0,10.0,9.0,95.0,95.0,$100.00,1056 JH,13
8127,13401771,Entire home/apt,16698953,2014-06-12,,0.2,9.0,8.0,10.0,10.0,10.0,96.0,95.0,$40.00,1057 ZV,6
14328,21227618,Private room,6071134,2013-04-24,90%,1.22,9.0,9.0,10.0,9.0,9.0,94.0,95.0,,1055,17
14323,21224155,Entire home/apt,21716200,2014-09-24,,0.32,9.0,10.0,9.0,9.0,8.0,87.0,95.0,,1053 DV,4
14322,21223946,Private room,150908743,2017-09-17,100%,6.32,9.0,10.0,10.0,10.0,10.0,97.0,95.0,$10.00,1012 BM,60
700,957182,Entire home/apt,5204869,2013-02-24,,0.11,9.0,9.0,10.0,10.0,10.0,97.0,95.0,$25.00,1074,7
11039,17230424,Private room,34664846,2015-05-31,73%,2.42,9.0,10.0,10.0,10.0,10.0,95.0,95.0,$19.00,1015 NZ,53
18250,27725578,Entire home/apt,4079229,2012-11-06,100%,2.04,9.0,10.0,10.0,10.0,10.0,97.0,95.0,$25.00,1095 VA,7
15519,22711008,Private room,167041116,2018-01-10,100%,3.1,9.0,10.0,10.0,10.0,10.0,91.0,95.0,$10.00,1078RR,28
1632,2475088,Entire home/apt,12660053,2014-02-28,,0.18,9.0,9.0,10.0,10.0,10.0,93.0,95.0,,1056,6
16384,24242725,Entire home/apt,17907316,2014-07-10,100%,0.69,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$20.00,1018 MZ,5
11262,17579071,Private room,119403341,2017-03-06,100%,1.79,10.0,9.0,10.0,10.0,10.0,98.0,95.0,$35.00,1081 BJ,36
8294,13547809,Entire home/apt,29228743,2015-03-12,,1.07,9.0,10.0,10.0,10.0,9.0,96.0,95.0,$25.00,1056 KV,28
11583,18062995,Private room,25075110,2014-12-21,100%,7.99,9.0,10.0,10.0,10.0,10.0,97.0,95.0,$15.00,1073 BE,162
4371,7211838,Entire home/apt,37760792,2015-07-07,,0.12,10.0,10.0,10.0,10.0,9.0,96.0,95.0,$20.00,1073,5
2795,4482635,Entire home/apt,10254726,2013-11-25,,0.26,9.0,9.0,10.0,10.0,10.0,100.0,95.0,$40.00,1087,5
2924,4740127,Entire home/apt,7132573,2013-06-26,,0.17,10.0,9.0,10.0,10.0,10.0,100.0,95.0,$25.00,1056XP,8
8716,13897722,Entire home/apt,41947604,2015-08-19,,1.07,10.0,9.0,10.0,10.0,10.0,97.0,95.0,$25.00,1055 NW,31
13958,20770762,Private room,71480525,2016-05-11,,0.07,,,,,,,95.0,$10.00,1078,1
5011,8191756,Entire home/apt,43208937,2015-09-02,,0.31,8.0,8.0,8.0,9.0,9.0,82.0,95.0,$40.00,1053 NT,12
19170,29401562,Entire home/apt,175450855,2018-02-26,100%,1.0,10.0,10.0,10.0,10.0,10.0,100.0,95.0,,1079 JP,1
10516,16345713,Entire home/apt,28762138,2015-03-04,,0.38,9.0,9.0,10.0,10.0,10.0,98.0,95.0,$30.00,1096,9
12571,19188680,Entire home/apt,1464510,2011-12-02,98%,0.62,8.0,9.0,9.0,7.0,9.0,85.0,95.0,$45.00,1094 EX,11
12570,19188524,Entire home/apt,106148164,2016-12-04,,0.12,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$50.00,1058,2
7813,13090334,Entire home/apt,72662536,2016-05-18,,0.8,9.0,9.0,10.0,10.0,10.0,97.0,95.0,$20.00,1056HL,18
7452,12565315,Entire home/apt,51485781,2015-12-16,,0.22,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$80.00,1108 DK,7
12550,19168272,Entire home/apt,134051098,2017-06-08,,0.27,10.0,10.0,10.0,10.0,10.0,93.0,95.0,,1051 VR,3
3048,4963297,Entire home/apt,5117324,2013-02-17,67%,0.28,9.0,8.0,10.0,10.0,8.0,94.0,95.0,$30.00,1095,8
6361,10485869,Entire home/apt,54051674,2016-01-10,,0.37,8.0,9.0,9.0,9.0,8.0,82.0,95.0,$45.00,1092,13
3660,6141120,Private room,25717318,2015-01-06,100%,2.53,9.0,9.0,10.0,10.0,10.0,97.0,95.0,$40.00,1053,111
3662,6142928,Private room,31864995,2015-04-24,,4.16,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$22.00,1077 XB,182
2305,3664192,Entire home/apt,3692600,2012-09-27,,0.47,9.0,10.0,10.0,10.0,9.0,91.0,95.0,$25.00,1053 SH,25
1985,3159928,Entire home/apt,2405326,2012-05-18,75%,0.22,9.0,9.0,9.0,9.0,10.0,93.0,95.0,,1055 JC,12
1709,2648251,Entire home/apt,10302269,2013-11-27,100%,1.17,9.0,9.0,10.0,10.0,9.0,95.0,95.0,$25.00,1056,64
16740,24905269,Entire home/apt,5693083,2013-03-30,100%,2.05,9.0,9.0,10.0,10.0,10.0,98.0,95.0,$30.00,1056 XL,12
5239,8606301,Private room,3308502,2012-08-19,,0.46,9.0,10.0,10.0,10.0,10.0,90.0,95.0,,1031,16
16748,24910175,Private room,6311579,2013-05-09,96%,5.97,9.0,10.0,10.0,10.0,9.0,98.0,95.0,$35.00,1017 HK,41
1075,1457569,Private room,2132460,2012-04-13,100%,4.09,9.0,10.0,10.0,10.0,10.0,97.0,95.0,$10.00,1017,256
19111,29281138,Private room,110657823,2017-01-09,100%,1.0,6.0,6.0,10.0,10.0,6.0,60.0,95.0,$25.00,1033SB,1
13679,20350688,Entire home/apt,18584990,2014-07-21,100%,1.12,10.0,9.0,10.0,10.0,10.0,100.0,95.0,$40.00,1055 HN,18
607,843898,Private room,4285996,2012-11-30,100%,0.27,9.0,10.0,9.0,10.0,10.0,91.0,95.0,$12.00,1015 ZH,19
3066,4995912,Entire home/apt,9923974,2013-11-10,,0.15,10.0,9.0,10.0,10.0,9.0,94.0,95.0,$20.00,1055,7
13630,20276804,Entire home/apt,106528305,2016-12-07,,0.13,10.0,10.0,10.0,10.0,9.0,100.0,95.0,$20.00,1018 RL,2
3560,6016788,Private room,10958820,2014-01-02,100%,2.72,9.0,9.0,10.0,10.0,9.0,95.0,95.0,$25.00,1021 GP,117
12649,19262492,Private room,134870781,2017-06-13,,0.12,10.0,6.0,10.0,10.0,8.0,100.0,95.0,$50.00,1102 XL,2
12648,19260550,Entire home/apt,26475531,2015-01-21,,0.17,9.0,9.0,10.0,9.0,10.0,100.0,95.0,$30.00,1098,3
10145,15852894,Entire home/apt,102717802,2016-11-06,100%,1.16,9.0,10.0,10.0,10.0,10.0,99.0,95.0,$30.00,1015,29
3570,6035593,Entire home/apt,3902048,2012-10-17,57%,0.06,10.0,8.0,8.0,10.0,8.0,90.0,95.0,,1053,2
3573,6036957,Entire home/apt,31331668,2015-04-16,,0.39,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$25.00,1071XB,16
15256,22331689,Entire home/apt,7046392,2013-06-22,100%,0.25,10.0,8.0,10.0,10.0,10.0,100.0,95.0,$25.00,1055,3
8853,14000978,Entire home/apt,23976076,2014-11-20,100%,0.86,9.0,9.0,10.0,10.0,10.0,96.0,95.0,$25.00,1013 DX,24
16960,25349697,Entire home/apt,125123985,2017-04-10,,0.76,9.0,9.0,10.0,10.0,9.0,100.0,95.0,,1058 PD,4
9170,14301120,Entire home/apt,12675765,2014-02-28,100%,0.25,9.0,10.0,10.0,9.0,8.0,87.0,95.0,$35.00,1051 EV,7
6922,11616118,Entire home/apt,2176156,2012-04-19,,0.03,10.0,8.0,10.0,10.0,10.0,100.0,95.0,$35.00,1061,1
12607,19215609,Entire home/apt,12907776,2014-03-07,100%,0.78,9.0,10.0,10.0,10.0,10.0,98.0,95.0,$35.00,1091VA,13
5272,8660698,Private room,45507360,2015-10-01,100%,6.01,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$30.00,1073 CV,231
15822,23281198,Private room,39730495,2015-07-27,,0.61,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$10.00,1011 MT,6
6392,10536882,Entire home/apt,13689090,2014-03-30,,0.46,9.0,10.0,10.0,9.0,10.0,94.0,95.0,$50.00,1073 ER,16
3607,6075552,Entire home/apt,31535410,2015-04-19,,0.39,9.0,9.0,9.0,9.0,10.0,92.0,95.0,$30.00,1056 NR,17
2152,3406871,Private room,17182727,2014-06-24,,0.03,10.0,10.0,10.0,10.0,8.0,100.0,95.0,$35.00,1096 CR,1
3703,6207921,Entire home/apt,5338089,2013-03-05,,0.58,9.0,9.0,10.0,10.0,9.0,94.0,95.0,$30.00,1013 MX,25
3706,6212033,Entire home/apt,8236804,2013-08-18,100%,0.9,9.0,9.0,10.0,10.0,10.0,94.0,95.0,$19.00,1036LG,39
7932,13198742,Entire home/apt,73921467,2016-05-25,,0.47,9.0,9.0,10.0,10.0,9.0,96.0,95.0,$15.00,1097 NT,14
1340,1917170,Entire home/apt,2932713,2012-07-14,100%,0.52,9.0,10.0,10.0,10.0,9.0,97.0,95.0,$30.00,1053 RJ,30
5177,8501567,Entire home/apt,4077809,2012-11-06,,0.05,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$30.00,1059TM,2
12354,18938215,Entire home/apt,571755,2011-05-09,100%,0.67,9.0,9.0,10.0,9.0,10.0,97.0,95.0,$69.00,1057,12
1055,1410121,Entire home/apt,6268932,2013-05-07,100%,0.71,10.0,10.0,10.0,10.0,10.0,99.0,95.0,$25.00,1094 JC,46
3849,6419068,Entire home/apt,32470355,2015-05-03,,3.32,9.0,9.0,10.0,10.0,10.0,97.0,95.0,$25.00,1107,143
16953,25343436,Entire home/apt,16679663,2014-06-11,100%,0.5,9.0,10.0,10.0,10.0,10.0,100.0,95.0,$35.00,1051,2
3855,6427406,Entire home/apt,4066814,2012-11-05,100%,0.67,10.0,9.0,10.0,10.0,10.0,96.0,95.0,,1055,29
12331,18905973,Private room,131753333,2017-05-24,100%,1.24,9.0,9.0,9.0,9.0,10.0,91.0,95.0,$32.00,1013 GS,23
12317,18887905,Private room,9183596,2013-10-02,100%,0.4,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$30.00,1091 EJ,7
13844,20604602,Entire home/apt,86771897,2016-07-29,100%,1.08,9.0,9.0,10.0,10.0,10.0,96.0,95.0,,1033 CE,16
3869,6432414,Entire home/apt,30789250,2015-04-07,100%,0.74,9.0,10.0,10.0,10.0,9.0,94.0,95.0,$35.00,1073 VA,31
12311,18884139,Entire home/apt,84951025,2016-07-20,,0.37,9.0,9.0,10.0,10.0,10.0,100.0,95.0,$50.00,1087,6
16235,23984557,Entire home/apt,57771318,2016-02-07,,0.51,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$50.00,1098 RE,2
18948,29005992,Entire home/apt,67863911,2016-04-19,90%,4.0,9.0,10.0,10.0,10.0,10.0,95.0,95.0,$30.00,1012 NC,4
18947,29005481,Entire home/apt,32113953,2015-04-28,,1.28,10.0,10.0,10.0,10.0,10.0,100.0,95.0,,1094 CK,2
7951,13230753,Private room,61248844,2016-03-02,100%,0.48,9.0,10.0,10.0,10.0,9.0,94.0,95.0,$40.00,1075 SV,14
3813,6356866,Entire home/apt,33116110,2015-05-11,100%,0.58,9.0,9.0,10.0,10.0,9.0,96.0,95.0,$50.00,1056 CS,25
9226,14357605,Entire home/apt,2613141,2012-06-12,,0.25,9.0,10.0,10.0,10.0,9.0,100.0,95.0,,1021 LJ,7
8397,13645020,Entire home/apt,9599195,2013-10-23,,0.07,8.0,9.0,9.0,4.0,7.0,80.0,95.0,$0.00,1058,2
7018,11822995,Entire home/apt,62977977,2016-03-14,,0.8,9.0,9.0,10.0,10.0,10.0,96.0,95.0,$30.00,1057BA,26
2746,4410816,Entire home/apt,5299179,2013-03-03,,0.09,9.0,10.0,10.0,10.0,10.0,95.0,95.0,,1092JM,4
19104,29275599,Entire home/apt,46765146,2015-10-17,100%,2.73,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$25.00,1013 PL,3
12484,19090100,Entire home/apt,63056977,2016-03-15,100%,0.52,10.0,9.0,10.0,10.0,10.0,100.0,95.0,$40.00,1108,9
13736,20445272,Entire home/apt,145924062,2017-08-14,67%,0.77,9.0,10.0,10.0,10.0,9.0,85.0,95.0,$25.00,1094,12
91,193038,Private room,935742,2011-08-07,100%,5.64,10.0,10.0,10.0,10.0,10.0,99.0,95.0,,1017,497
10562,16398884,Entire home/apt,107433693,2016-12-16,100%,0.97,9.0,9.0,10.0,10.0,9.0,94.0,95.0,$20.00,1013 PL,23
10563,16399269,Entire home/apt,870588,2011-07-26,100%,0.59,9.0,10.0,10.0,10.0,9.0,97.0,95.0,,1017 RV,14
6726,11288652,Entire home/apt,58980240,2016-02-16,100%,0.28,9.0,9.0,10.0,10.0,10.0,91.0,95.0,$35.00,1055,8
5214,8564806,Entire home/apt,43884993,2015-09-10,,0.29,10.0,10.0,10.0,10.0,9.0,96.0,95.0,$15.00,1072CV,11
3751,6274451,Private room,32610251,2015-05-04,100%,2.08,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$50.00,1059 BN,90
447,699991,Entire home/apt,3557630,2012-09-13,100%,0.67,9.0,9.0,10.0,10.0,10.0,93.0,95.0,$30.00,1013,50
5209,8559394,Private room,16195941,2014-05-31,100%,5.17,9.0,9.0,10.0,10.0,10.0,99.0,95.0,$27.00,1081 HS,161
15769,23176242,Entire home/apt,5647451,2013-03-27,100%,0.64,10.0,10.0,10.0,10.0,9.0,100.0,95.0,$20.00,1078 VK,6
3775,6301804,Entire home/apt,32653061,2015-05-05,,0.02,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$25.00,1013,1
1327,1889863,Entire home/apt,4197303,2012-11-20,,1.55,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$35.00,1013 LC,93
14987,21979948,Entire home/apt,15502303,2014-05-14,100%,3.08,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$35.00,1079 CV,4
5572,9192415,Entire home/apt,47820987,2015-10-31,,0.49,10.0,10.0,10.0,10.0,10.0,99.0,95.0,$15.00,1054 HP,18
1335,1901877,Private room,9874890,2013-11-07,100%,4.64,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$20.00,1016,265
10466,16291343,Entire home/apt,9994485,2013-11-13,,0.08,,,,,,,95.0,$10.00,1079,2
3536,5981716,Entire home/apt,24412709,2014-12-02,100%,0.41,9.0,10.0,10.0,10.0,9.0,98.0,95.0,$30.00,1053 DG,18
13612,20262095,Entire home/apt,40175778,2015-08-01,,0.49,7.0,8.0,6.0,6.0,6.0,80.0,95.0,$45.00,1091,2
13369,20000606,Entire home/apt,12498515,2014-02-23,100%,1.59,10.0,10.0,10.0,10.0,10.0,98.0,95.0,,1018 KN,26
16628,24711662,Entire home/apt,76572471,2016-06-08,100%,0.58,9.0,9.0,10.0,10.0,8.0,93.0,95.0,,1056 SZ,3
294,539700,Entire home/apt,2651853,2012-06-16,,0.26,9.0,9.0,10.0,9.0,9.0,92.0,95.0,$45.00,1057,20
2035,3233235,Entire home/apt,16364122,2014-06-04,,0.72,9.0,9.0,10.0,10.0,10.0,98.0,95.0,,1059 AK,36
2693,4295087,Entire home/apt,19969945,2014-08-13,100%,0.73,9.0,9.0,10.0,10.0,8.0,95.0,95.0,$25.00,1091 VC,24
766,1054715,Private room,5808421,2013-04-07,100%,3.2,10.0,10.0,10.0,10.0,10.0,97.0,95.0,$25.00,1073 SX,192
13074,19753481,Entire home/apt,128354726,2017-05-01,,0.13,10.0,10.0,10.0,10.0,9.0,100.0,95.0,$45.00,1092,2
13049,19727000,Private room,139062521,2017-07-07,,0.93,10.0,9.0,10.0,10.0,10.0,100.0,95.0,$40.00,1086 XZ,15
8883,14021891,Entire home/apt,14145772,2014-04-11,,0.52,10.0,9.0,10.0,10.0,10.0,96.0,95.0,$35.00,1059,15
377,633585,Entire home/apt,898904,2011-07-31,100%,0.92,9.0,10.0,10.0,10.0,9.0,96.0,95.0,$40.00,1072,71
8950,14089781,Entire home/apt,21414678,2014-09-16,,0.17,10.0,9.0,10.0,10.0,9.0,96.0,95.0,$40.00,1055 TK,5
15123,22163027,Private room,11270827,2014-01-13,,0.17,,,,,,,95.0,,1075,2
13017,19688019,Entire home/apt,51561232,2015-12-17,,0.23,9.0,9.0,10.0,10.0,7.0,93.0,95.0,,1023 AN,4
7681,12929968,Entire home/apt,6464767,2013-05-19,100%,1.08,10.0,10.0,10.0,10.0,10.0,99.0,95.0,$29.00,1058 DL,31
1204,1677381,Private room,8873574,2013-09-16,92%,5.27,9.0,10.0,10.0,10.0,10.0,96.0,95.0,,1015CC,333
1208,1687286,Entire home/apt,4223275,2012-11-23,0%,0.14,8.0,8.0,9.0,9.0,8.0,91.0,95.0,$35.00,1019 CV,9
13430,20053026,Private room,90289441,2016-08-16,100%,1.37,9.0,9.0,10.0,10.0,9.0,95.0,95.0,$25.00,1064,22
1141,1560179,Entire home/apt,6332009,2013-05-11,,0.74,9.0,9.0,10.0,10.0,9.0,96.0,95.0,$30.00,1091 TE,46
8474,13703095,Entire home/apt,32571826,2015-05-04,,0.11,10.0,9.0,10.0,10.0,9.0,100.0,95.0,$40.00,1059 SZ,3
2291,3633553,Entire home/apt,18317635,2014-07-18,,0.17,9.0,9.0,9.0,10.0,9.0,98.0,95.0,$35.00,1052 XA,9
3215,5332142,Entire home/apt,6642084,2013-05-29,,0.09,10.0,10.0,10.0,10.0,10.0,95.0,95.0,$50.00,1092,4
10219,15951181,Entire home/apt,1310254,2011-10-19,,0.43,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$30.00,1018 GG,10
5451,9007086,Entire home/apt,1613938,2012-01-16,,0.19,10.0,10.0,10.0,10.0,9.0,100.0,95.0,$39.00,1061MJ,7
15205,22255864,Entire home/apt,162633042,2017-12-14,100%,0.96,8.0,8.0,9.0,9.0,8.0,87.0,95.0,$45.00,1062,11
15990,23569095,Entire home/apt,89075557,2016-08-10,,0.38,9.0,10.0,10.0,10.0,10.0,100.0,95.0,$50.00,1057,2
13285,19926247,Entire home/apt,54579914,2016-01-14,,0.06,8.0,8.0,10.0,10.0,10.0,80.0,95.0,$30.00,1098 SX,1
8898,14036607,Entire home/apt,10657901,2013-12-16,100%,0.2,10.0,10.0,10.0,9.0,10.0,100.0,95.0,$15.00,1059,5
3186,5249509,Entire home/apt,9397378,2013-10-13,100%,0.48,10.0,10.0,10.0,10.0,9.0,96.0,95.0,$35.00,1058,21
574,815781,Private room,4285996,2012-11-30,100%,0.12,10.0,10.0,9.0,10.0,10.0,95.0,95.0,$12.00,1015 ZH,8
3192,5276455,Private room,2498713,2012-05-30,50%,0.31,9.0,10.0,10.0,10.0,9.0,91.0,95.0,$50.00,1021 TR,14
17008,25446996,Private room,192078993,2018-05-28,100%,5.0,10.0,10.0,10.0,10.0,10.0,100.0,95.0,,1056kk,5
19629,30123407,Private room,17139224,2014-06-23,90%,1.0,10.0,10.0,10.0,10.0,10.0,100.0,95.0,,1073 ND,1
8902,14046634,Entire home/apt,20752882,2014-08-31,,0.11,8.0,9.0,10.0,9.0,7.0,80.0,95.0,$15.00,1094,3
8903,14046777,Entire home/apt,4863951,2013-01-27,,0.17,9.0,10.0,10.0,10.0,10.0,95.0,95.0,$20.00,1021 GV,5
13170,19832591,Private room,7538056,2013-07-17,,0.06,10.0,10.0,10.0,10.0,10.0,100.0,95.0,,1015 AC,1
15978,23537987,Entire home/apt,65041,2009-12-22,100%,0.45,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$50.00,1054 KS,2
3206,5312713,Private room,4781137,2013-01-20,100%,1.34,10.0,9.0,10.0,10.0,10.0,98.0,95.0,$20.00,1036 LZ,60
5436,8971122,Private room,46878277,2015-10-18,,0.15,8.0,9.0,10.0,9.0,10.0,90.0,95.0,$15.00,1069 RE,4
15219,22285182,Private room,19361189,2014-08-03,100%,0.27,9.0,10.0,10.0,10.0,9.0,100.0,95.0,$15.00,1052,3
13437,20062529,Entire home/apt,860750,2011-07-24,100%,0.92,9.0,10.0,10.0,10.0,9.0,97.0,95.0,$40.00,1078 PH,15
7696,12959197,Entire home/apt,68995093,2016-04-26,,0.59,9.0,10.0,10.0,10.0,9.0,95.0,95.0,$35.00,1051,16
13442,20064341,Entire home/apt,43791027,2015-09-09,100%,0.66,10.0,9.0,9.0,9.0,10.0,94.0,95.0,$35.00,1064 CT,10
17936,27239002,Entire home/apt,2668653,2012-06-18,100%,1.54,10.0,10.0,10.0,10.0,9.0,97.0,95.0,$15.00,1072 HN,6
2267,3581858,Entire home/apt,18042726,2014-07-13,,0.36,9.0,9.0,9.0,9.0,9.0,87.0,95.0,$15.00,1054,19
5520,9108962,Entire home/apt,5522154,2013-03-18,,0.04,8.0,6.0,10.0,10.0,10.0,100.0,95.0,$20.00,1063,1
15855,23336552,Private room,32856216,2015-05-07,100%,6.04,9.0,9.0,10.0,10.0,9.0,93.0,95.0,$0.00,1092 HE,56
6467,10717483,Entire home/apt,16344418,2014-06-03,67%,0.34,10.0,9.0,10.0,10.0,10.0,100.0,95.0,$10.00,1018 KP,9
7501,12641684,Entire home/apt,13436838,2014-03-23,100%,0.16,10.0,10.0,10.0,10.0,10.0,96.0,95.0,$40.00,1093 VD,5
19292,29667776,Entire home/apt,223290483,2018-10-30,71%,1.0,,,,,,,95.0,,1012 RS,1
12762,19404786,Entire home/apt,19056051,2014-07-28,,1.42,9.0,9.0,10.0,10.0,9.0,96.0,95.0,$19.00,1062 GL,25
9125,14249115,Entire home/apt,24213184,2014-11-27,,0.32,9.0,9.0,10.0,10.0,10.0,93.0,95.0,$30.00,1058 AM,9
5316,8743652,Entire home/apt,3115518,2012-07-31,100%,1.18,9.0,9.0,10.0,10.0,10.0,97.0,95.0,$39.00,1055 TB,45
2266,3580990,Entire home/apt,17952331,2014-07-11,,0.45,9.0,9.0,10.0,10.0,10.0,98.0,95.0,,1054 VP,24
16718,24854397,Private room,6109539,2013-04-26,,5.2,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$25.00,1022 AB,35
5525,9114443,Entire home/apt,47495857,2015-10-26,,0.3,9.0,10.0,10.0,10.0,9.0,91.0,95.0,$35.00,1015 NR,11
8437,13671821,Entire home/apt,5203922,2013-02-24,100%,0.74,9.0,9.0,10.0,10.0,9.0,92.0,95.0,$20.00,1033 NM,22
3509,5940213,Entire home/apt,11468114,2014-01-20,100%,0.44,10.0,10.0,10.0,10.0,10.0,98.0,95.0,$35.00,1018,19
9132,14262625,Entire home/apt,20902848,2014-09-03,,0.22,10.0,10.0,10.0,10.0,10.0,100.0,95.0,$35.00,1076 JN,6
13609,20259345,Private room,21845977,2014-09-27,100%,10.86,10.0,10.0,10.0,10.0,10.0,99.0,95.0,$25.00,1053,93
9091,14216726,Entire home/apt,56051037,2016-01-25,,0.18,10.0,10.0,10.0,10.0,10.0,96.0,95.0,,1073 JC,5
9081,14210950,Entire home/apt,20251104,2014-08-19,86%,0.64,9.0,9.0,10.0,10.0,9.0,96.0,95.0,$40.00,1095,18
